axis,key,opportunity_count
client,vehicle::9806,504
client,vehicle::9807,513
client,vehicle::9808,498
client,vehicle::9811,512
client,vehicle::9815,367
client,vehicle::9817,637
client,vehicle::9819,424
client,vehicle::982,27
client,vehicle::9820,500
client,vehicle::9823,633
client,vehicle::9825,639
client,vehicle::9826,286
client,vehicle::9829,570
client,vehicle::9830,304
client,vehicle::9832,723
client,vehicle::9834,455
client,vehicle::9838,249
client,vehicle::984,260
client,vehicle::9840,203
client,vehicle::9842,690
client,vehicle::9843,287
client,vehicle::9844,150
client,vehicle::9846,438
client,vehicle::9847,334
client,vehicle::9848,599
client,vehicle::9849,793
client,vehicle::985,784
client,vehicle::9850,425
client,vehicle::9851,212
client,vehicle::9852,521
client,vehicle::9853,239
client,vehicle::9854,350
client,vehicle::9855,269
client,vehicle::9856,501
client,vehicle::9857,554
client,vehicle::9858,364
client,vehicle::9860,281
client,vehicle::9863,446
client,vehicle::9868,493
client,vehicle::9869,258
client,vehicle::987,464
client,vehicle::9872,496
client,vehicle::9873,188
client,vehicle::9875,244
client,vehicle::9876,339
client,vehicle::9877,407
client,vehicle::9878,569
client,vehicle::988,411
client,vehicle::9880,527
client,vehicle::9881,141
client,vehicle::9883,185
client,vehicle::9886,337
client,vehicle::9888,190
client,vehicle::9890,337
client,vehicle::9891,266
client,vehicle::9892,319
client,vehicle::9893,275
client,vehicle::9894,386
client,vehicle::9895,339
client,vehicle::9898,472
client,vehicle::990,318
client,vehicle::9901,113
client,vehicle::9904,189
client,vehicle::9905,137
client,vehicle::9906,468
client,vehicle::9909,476
client,vehicle::991,741
client,vehicle::9910,210
client,vehicle::9912,285
client,vehicle::9913,653
client,vehicle::9915,310
client,vehicle::9916,410
client,vehicle::9919,376
client,vehicle::992,403
client,vehicle::9920,152
client,vehicle::9921,685
client,vehicle::9922,163
client,vehicle::9923,455
client,vehicle::9924,440
client,vehicle::9926,386
client,vehicle::9927,380
client,vehicle::9930,430
client,vehicle::9931,406
client,vehicle::9932,90
client,vehicle::9934,318
client,vehicle::9936,282
client,vehicle::994,584
client,vehicle::9940,172
client,vehicle::9943,736
client,vehicle::9954,211
client,vehicle::9955,256
client,vehicle::9956,638
client,vehicle::9958,144
client,vehicle::9959,388
client,vehicle::9961,210
client,vehicle::9964,469
client,vehicle::9966,348
client,vehicle::9967,56
client,vehicle::997,516
client,vehicle::9970,389
client,vehicle::9973,411
client,vehicle::9974,142
client,vehicle::9975,311
client,vehicle::9976,391
client,vehicle::9977,482
client,vehicle::9978,469
client,vehicle::998,1057
client,vehicle::9980,281
client,vehicle::9981,85
client,vehicle::9985,843
client,vehicle::9986,360
client,vehicle::9987,142
client,vehicle::9988,302
client,vehicle::9990,390
client,vehicle::9991,139
client,vehicle::9993,364
client,vehicle::9994,360
client,vehicle::9996,463
client,vehicle::9999,515
spatial_id,g0000_0022,7
spatial_id,g0001_0022,1
spatial_id,g0001_0023,5
spatial_id,g0002_0023,7
spatial_id,g0002_0039,1
spatial_id,g0003_0023,2
spatial_id,g0003_0063,1
spatial_id,g0003_0064,1
spatial_id,g0003_0089,1
spatial_id,g0004_0023,12
spatial_id,g0004_0038,1
spatial_id,g0005_0023,1
spatial_id,g0005_0024,2
spatial_id,g0006_0008,1
spatial_id,g0006_0024,7
spatial_id,g0006_0030,1
spatial_id,g0006_0084,2
spatial_id,g0007_0004,1
spatial_id,g0007_0005,1
spatial_id,g0007_0024,1
spatial_id,g0007_0031,1
spatial_id,g0008_0024,9
spatial_id,g0008_0026,1
spatial_id,g0008_0027,1
spatial_id,g0008_0030,1
spatial_id,g0009_0010,1
spatial_id,g0009_0012,1
spatial_id,g0009_0024,1
spatial_id,g0009_0025,6
spatial_id,g0009_0027,2
spatial_id,g0009_0029,5
spatial_id,g0009_0084,1
spatial_id,g0010_0007,2
spatial_id,g0010_0009,4
spatial_id,g0010_0010,5
spatial_id,g0010_0014,1
spatial_id,g0010_0025,2
spatial_id,g0010_0029,2
spatial_id,g0010_0046,3
spatial_id,g0010_0073,2
spatial_id,g0010_0084,1
spatial_id,g0011_0010,1
spatial_id,g0011_0025,5
spatial_id,g0011_0027,5
spatial_id,g0011_0046,1
spatial_id,g0011_0073,1
spatial_id,g0011_0074,7
spatial_id,g0012_0006,1
spatial_id,g0012_0010,4
spatial_id,g0012_0011,2
spatial_id,g0012_0012,12
spatial_id,g0012_0013,1
spatial_id,g0012_0014,1
spatial_id,g0012_0025,26
spatial_id,g0012_0026,1
spatial_id,g0012_0036,1
spatial_id,g0012_0038,1
spatial_id,g0012_0046,1
spatial_id,g0012_0049,1
spatial_id,g0012_0060,1
spatial_id,g0012_0074,12
spatial_id,g0012_0075,3
spatial_id,g0013_0013,1
spatial_id,g0013_0014,1
spatial_id,g0013_0015,1
spatial_id,g0013_0016,3
spatial_id,g0013_0023,1
spatial_id,g0013_0025,20
spatial_id,g0013_0026,1
spatial_id,g0013_0037,3
spatial_id,g0013_0038,3
spatial_id,g0013_0040,1
spatial_id,g0013_0041,1
spatial_id,g0013_0046,1
spatial_id,g0013_0060,1
spatial_id,g0013_0073,1
spatial_id,g0013_0074,1
spatial_id,g0013_0075,8
spatial_id,g0014_0014,5
spatial_id,g0014_0017,2
spatial_id,g0014_0026,11
spatial_id,g0014_0032,2
spatial_id,g0014_0033,1
spatial_id,g0014_0037,1
spatial_id,g0014_0046,1
spatial_id,g0014_0060,1
spatial_id,g0014_0063,1
spatial_id,g0014_0074,4
spatial_id,g0014_0075,10
spatial_id,g0014_0076,21
spatial_id,g0014_0077,1
spatial_id,g0014_0082,4
spatial_id,g0015_0015,3
spatial_id,g0015_0026,12
spatial_id,g0015_0028,4
spatial_id,g0015_0032,1
spatial_id,g0015_0041,1
spatial_id,g0015_0044,2
spatial_id,g0015_0045,9
spatial_id,g0015_0046,1
spatial_id,g0015_0054,1
spatial_id,g0015_0061,4
spatial_id,g0015_0062,4
spatial_id,g0015_0074,11
spatial_id,g0015_0075,6
spatial_id,g0015_0076,90
spatial_id,g0015_0077,21
spatial_id,g0015_0078,10
spatial_id,g0015_0079,10
spatial_id,g0015_0080,5
spatial_id,g0015_0082,3
spatial_id,g0015_0083,2
spatial_id,g0015_0084,2
spatial_id,g0015_0085,1
spatial_id,g0015_0087,2
spatial_id,g0015_0088,6
spatial_id,g0016_0010,1
spatial_id,g0016_0017,9
spatial_id,g0016_0021,1
spatial_id,g0016_0026,19
spatial_id,g0016_0042,1
spatial_id,g0016_0045,2
spatial_id,g0016_0046,1
spatial_id,g0016_0053,1
spatial_id,g0016_0061,1
spatial_id,g0016_0074,62
spatial_id,g0016_0075,18
spatial_id,g0016_0076,21
spatial_id,g0016_0077,1
spatial_id,g0016_0079,5
spatial_id,g0016_0080,1
spatial_id,g0016_0081,2
spatial_id,g0017_0016,2
spatial_id,g0017_0017,1
spatial_id,g0017_0018,1
spatial_id,g0017_0019,8
spatial_id,g0017_0020,1
spatial_id,g0017_0023,1
spatial_id,g0017_0025,1
spatial_id,g0017_0026,28
spatial_id,g0017_0027,2
spatial_id,g0017_0028,1
spatial_id,g0017_0036,1
spatial_id,g0017_0042,1
spatial_id,g0017_0045,6
spatial_id,g0017_0053,2
spatial_id,g0017_0064,3
spatial_id,g0017_0065,7
spatial_id,g0017_0066,2
spatial_id,g0017_0067,12
spatial_id,g0017_0068,3
spatial_id,g0017_0072,5
spatial_id,g0017_0073,27
spatial_id,g0017_0074,53
spatial_id,g0017_0075,11
spatial_id,g0017_0076,32
spatial_id,g0017_0079,2
spatial_id,g0017_0080,21
spatial_id,g0017_0090,1
spatial_id,g0018_0002,1
spatial_id,g0018_0010,3
spatial_id,g0018_0011,1
spatial_id,g0018_0012,1
spatial_id,g0018_0013,4
spatial_id,g0018_0014,4
spatial_id,g0018_0020,3
spatial_id,g0018_0021,7
spatial_id,g0018_0027,102
spatial_id,g0018_0028,6
spatial_id,g0018_0029,2
spatial_id,g0018_0030,2
spatial_id,g0018_0031,2
spatial_id,g0018_0034,2
spatial_id,g0018_0045,9
spatial_id,g0018_0052,1
spatial_id,g0018_0063,1
spatial_id,g0018_0064,2
spatial_id,g0018_0068,6
spatial_id,g0018_0069,11
spatial_id,g0018_0070,5
spatial_id,g0018_0071,6
spatial_id,g0018_0072,9
spatial_id,g0018_0073,36
spatial_id,g0018_0074,65
spatial_id,g0018_0077,1
spatial_id,g0018_0078,1
spatial_id,g0018_0079,3
spatial_id,g0018_0080,1
spatial_id,g0018_0090,1
spatial_id,g0018_0111,1
spatial_id,g0018_0113,1
spatial_id,g0018_0115,2
spatial_id,g0019_0022,13
spatial_id,g0019_0027,1
spatial_id,g0019_0028,51
spatial_id,g0019_0029,9
spatial_id,g0019_0030,1
spatial_id,g0019_0031,1
spatial_id,g0019_0034,1
spatial_id,g0019_0051,6
spatial_id,g0019_0052,5
spatial_id,g0019_0055,4
spatial_id,g0019_0072,1
spatial_id,g0019_0074,48
spatial_id,g0019_0075,1
spatial_id,g0019_0079,8
spatial_id,g0019_0110,1
spatial_id,g0019_0111,1
spatial_id,g0019_0115,1
spatial_id,g0020_0010,1
spatial_id,g0020_0023,11
spatial_id,g0020_0024,1
spatial_id,g0020_0027,3
spatial_id,g0020_0028,3
spatial_id,g0020_0029,56
spatial_id,g0020_0031,7
spatial_id,g0020_0032,7
spatial_id,g0020_0040,1
spatial_id,g0020_0045,1
spatial_id,g0020_0046,6
spatial_id,g0020_0051,3
spatial_id,g0020_0052,1
spatial_id,g0020_0056,2
spatial_id,g0020_0075,95
spatial_id,g0020_0078,5
spatial_id,g0020_0079,3
spatial_id,g0020_0090,1
spatial_id,g0020_0117,2
spatial_id,g0021_0015,1
spatial_id,g0021_0025,15
spatial_id,g0021_0028,2
spatial_id,g0021_0029,5
spatial_id,g0021_0030,19
spatial_id,g0021_0031,24
spatial_id,g0021_0032,4
spatial_id,g0021_0042,2
spatial_id,g0021_0046,16
spatial_id,g0021_0048,1
spatial_id,g0021_0056,4
spatial_id,g0021_0063,3
spatial_id,g0021_0073,26
spatial_id,g0021_0074,126
spatial_id,g0021_0075,1
spatial_id,g0021_0076,1
spatial_id,g0021_0077,15
spatial_id,g0021_0078,1
spatial_id,g0021_0079,1
spatial_id,g0021_0107,1
spatial_id,g0021_0108,1
spatial_id,g0021_0110,2
spatial_id,g0021_0111,2
spatial_id,g0021_0112,2
spatial_id,g0022_0008,1
spatial_id,g0022_0018,1
spatial_id,g0022_0022,1
spatial_id,g0022_0023,1
spatial_id,g0022_0026,35
spatial_id,g0022_0027,34
spatial_id,g0022_0028,21
spatial_id,g0022_0029,48
spatial_id,g0022_0030,116
spatial_id,g0022_0031,5
spatial_id,g0022_0032,29
spatial_id,g0022_0033,2
spatial_id,g0022_0042,3
spatial_id,g0022_0046,11
spatial_id,g0022_0057,1
spatial_id,g0022_0064,3
spatial_id,g0022_0072,8
spatial_id,g0022_0073,6
spatial_id,g0022_0074,2
spatial_id,g0022_0075,1
spatial_id,g0022_0076,22
spatial_id,g0022_0100,1
spatial_id,g0022_0103,3
spatial_id,g0022_0104,3
spatial_id,g0022_0118,6
spatial_id,g0022_0119,3
spatial_id,g0023_0015,1
spatial_id,g0023_0027,123
spatial_id,g0023_0028,36
spatial_id,g0023_0029,63
spatial_id,g0023_0030,70
spatial_id,g0023_0031,219
spatial_id,g0023_0032,160
spatial_id,g0023_0033,139
spatial_id,g0023_0034,225
spatial_id,g0023_0038,1
spatial_id,g0023_0039,2
spatial_id,g0023_0043,2
spatial_id,g0023_0046,19
spatial_id,g0023_0056,1
spatial_id,g0023_0057,1
spatial_id,g0023_0064,5
spatial_id,g0023_0072,79
spatial_id,g0023_0075,31
spatial_id,g0023_0118,3
spatial_id,g0023_0119,1
spatial_id,g0024_0014,9
spatial_id,g0024_0016,7
spatial_id,g0024_0017,12
spatial_id,g0024_0018,3
spatial_id,g0024_0020,12
spatial_id,g0024_0021,5
spatial_id,g0024_0022,2
spatial_id,g0024_0023,1
spatial_id,g0024_0024,5
spatial_id,g0024_0025,13
spatial_id,g0024_0026,6
spatial_id,g0024_0027,13
spatial_id,g0024_0028,19
spatial_id,g0024_0029,9
spatial_id,g0024_0030,22
spatial_id,g0024_0031,9
spatial_id,g0024_0032,21
spatial_id,g0024_0033,1
spatial_id,g0024_0034,4
spatial_id,g0024_0035,50
spatial_id,g0024_0043,1
spatial_id,g0024_0044,5
spatial_id,g0024_0045,1
spatial_id,g0024_0046,20
spatial_id,g0024_0048,1
spatial_id,g0024_0064,1
spatial_id,g0024_0071,33
spatial_id,g0024_0074,4
spatial_id,g0024_0075,4
spatial_id,g0025_0008,8
spatial_id,g0025_0009,2
spatial_id,g0025_0012,7
spatial_id,g0025_0020,1
spatial_id,g0025_0027,4
spatial_id,g0025_0032,7
spatial_id,g0025_0033,63
spatial_id,g0025_0034,6
spatial_id,g0025_0036,39
spatial_id,g0025_0037,2
spatial_id,g0025_0043,1
spatial_id,g0025_0044,14
spatial_id,g0025_0045,15
spatial_id,g0025_0046,55
spatial_id,g0025_0047,1
spatial_id,g0025_0048,1
spatial_id,g0025_0071,24
spatial_id,g0025_0073,33
spatial_id,g0025_0074,13
spatial_id,g0025_0100,1
spatial_id,g0025_0110,1
spatial_id,g0026_0017,2
spatial_id,g0026_0018,1
spatial_id,g0026_0027,2
spatial_id,g0026_0030,1
spatial_id,g0026_0034,42
spatial_id,g0026_0035,43
spatial_id,g0026_0036,2
spatial_id,g0026_0037,24
spatial_id,g0026_0038,36
spatial_id,g0026_0045,2
spatial_id,g0026_0046,152
spatial_id,g0026_0054,1
spatial_id,g0026_0058,8
spatial_id,g0026_0063,9
spatial_id,g0026_0066,2
spatial_id,g0026_0070,4
spatial_id,g0026_0071,76
spatial_id,g0026_0072,70
spatial_id,g0026_0073,61
spatial_id,g0026_0100,1
spatial_id,g0026_0103,5
spatial_id,g0026_0104,1
spatial_id,g0026_0105,1
spatial_id,g0026_0117,1
spatial_id,g0027_0008,1
spatial_id,g0027_0027,1
spatial_id,g0027_0031,1
spatial_id,g0027_0035,1
spatial_id,g0027_0036,11
spatial_id,g0027_0037,16
spatial_id,g0027_0038,8
spatial_id,g0027_0039,41
spatial_id,g0027_0044,3
spatial_id,g0027_0045,6
spatial_id,g0027_0046,41
spatial_id,g0027_0047,11
spatial_id,g0027_0059,1
spatial_id,g0027_0060,4
spatial_id,g0027_0061,5
spatial_id,g0027_0062,3
spatial_id,g0027_0063,5
spatial_id,g0027_0064,2
spatial_id,g0027_0068,1
spatial_id,g0027_0069,6
spatial_id,g0027_0070,6
spatial_id,g0027_0071,103
spatial_id,g0027_0072,69
spatial_id,g0027_0073,22
spatial_id,g0027_0074,3
spatial_id,g0027_0096,1
spatial_id,g0027_0098,1
spatial_id,g0027_0099,1
spatial_id,g0027_0100,13
spatial_id,g0027_0103,4
spatial_id,g0027_0133,1
spatial_id,g0028_0026,1
spatial_id,g0028_0030,2
spatial_id,g0028_0031,1
spatial_id,g0028_0033,6
spatial_id,g0028_0034,1
spatial_id,g0028_0037,3
spatial_id,g0028_0038,24
spatial_id,g0028_0039,14
spatial_id,g0028_0040,21
spatial_id,g0028_0044,3
spatial_id,g0028_0045,42
spatial_id,g0028_0046,1
spatial_id,g0028_0048,8
spatial_id,g0028_0052,2
spatial_id,g0028_0053,5
spatial_id,g0028_0057,1
spatial_id,g0028_0060,1
spatial_id,g0028_0064,6
spatial_id,g0028_0068,9
spatial_id,g0028_0069,1
spatial_id,g0028_0071,132
spatial_id,g0028_0072,75
spatial_id,g0028_0073,1
spatial_id,g0028_0074,2
spatial_id,g0028_0075,1
spatial_id,g0028_0076,3
spatial_id,g0028_0099,3
spatial_id,g0028_0103,1
spatial_id,g0029_0002,2
spatial_id,g0029_0033,3
spatial_id,g0029_0036,2
spatial_id,g0029_0039,12
spatial_id,g0029_0040,53
spatial_id,g0029_0043,2
spatial_id,g0029_0045,18
spatial_id,g0029_0047,2
spatial_id,g0029_0048,3
spatial_id,g0029_0049,8
spatial_id,g0029_0050,2
spatial_id,g0029_0053,1
spatial_id,g0029_0057,1
spatial_id,g0029_0064,12
spatial_id,g0029_0068,21
spatial_id,g0029_0069,2
spatial_id,g0029_0071,19
spatial_id,g0029_0072,321
spatial_id,g0029_0074,6
spatial_id,g0029_0098,2
spatial_id,g0029_0116,1
spatial_id,g0030_0030,1
spatial_id,g0030_0031,1
spatial_id,g0030_0032,6
spatial_id,g0030_0033,3
spatial_id,g0030_0036,3
spatial_id,g0030_0037,1
spatial_id,g0030_0040,51
spatial_id,g0030_0041,9
spatial_id,g0030_0043,1
spatial_id,g0030_0045,8
spatial_id,g0030_0046,19
spatial_id,g0030_0053,6
spatial_id,g0030_0056,2
spatial_id,g0030_0064,17
spatial_id,g0030_0068,146
spatial_id,g0030_0069,57
spatial_id,g0030_0070,52
spatial_id,g0030_0071,108
spatial_id,g0030_0072,360
spatial_id,g0030_0073,69
spatial_id,g0030_0074,19
spatial_id,g0030_0098,4
spatial_id,g0030_0099,5
spatial_id,g0030_0100,1
spatial_id,g0030_0103,2
spatial_id,g0031_0033,1
spatial_id,g0031_0040,10
spatial_id,g0031_0041,25
spatial_id,g0031_0042,34
spatial_id,g0031_0043,15
spatial_id,g0031_0044,5
spatial_id,g0031_0045,1
spatial_id,g0031_0046,58
spatial_id,g0031_0051,3
spatial_id,g0031_0052,7
spatial_id,g0031_0053,2
spatial_id,g0031_0064,8
spatial_id,g0031_0068,133
spatial_id,g0031_0069,12
spatial_id,g0031_0070,26
spatial_id,g0031_0071,11
spatial_id,g0031_0072,112
spatial_id,g0031_0073,109
spatial_id,g0031_0074,33
spatial_id,g0031_0075,3
spatial_id,g0031_0076,2
spatial_id,g0031_0077,21
spatial_id,g0031_0078,1
spatial_id,g0031_0097,4
spatial_id,g0031_0126,1
spatial_id,g0032_0033,2
spatial_id,g0032_0041,46
spatial_id,g0032_0042,55
spatial_id,g0032_0043,1
spatial_id,g0032_0044,4
spatial_id,g0032_0045,22
spatial_id,g0032_0046,107
spatial_id,g0032_0050,2
spatial_id,g0032_0051,26
spatial_id,g0032_0052,16
spatial_id,g0032_0055,10
spatial_id,g0032_0056,1
spatial_id,g0032_0064,5
spatial_id,g0032_0067,1
spatial_id,g0032_0068,510
spatial_id,g0032_0069,187
spatial_id,g0032_0070,217
spatial_id,g0032_0071,148
spatial_id,g0032_0072,325
spatial_id,g0032_0073,162
spatial_id,g0032_0074,8
spatial_id,g0032_0076,2
spatial_id,g0032_0077,7
spatial_id,g0032_0086,1
spatial_id,g0032_0097,4
spatial_id,g0032_0099,1
spatial_id,g0033_0003,1
spatial_id,g0033_0004,1
spatial_id,g0033_0009,1
spatial_id,g0033_0013,1
spatial_id,g0033_0031,2
spatial_id,g0033_0033,9
spatial_id,g0033_0036,3
spatial_id,g0033_0043,28
spatial_id,g0033_0044,28
spatial_id,g0033_0045,40
spatial_id,g0033_0046,175
spatial_id,g0033_0047,4
spatial_id,g0033_0048,2
spatial_id,g0033_0050,6
spatial_id,g0033_0051,3
spatial_id,g0033_0052,25
spatial_id,g0033_0053,81
spatial_id,g0033_0054,7
spatial_id,g0033_0064,14
spatial_id,g0033_0067,71
spatial_id,g0033_0068,186
spatial_id,g0033_0069,31
spatial_id,g0033_0070,16
spatial_id,g0033_0071,32
spatial_id,g0033_0072,86
spatial_id,g0033_0073,30
spatial_id,g0033_0074,89
spatial_id,g0033_0075,26
spatial_id,g0033_0076,110
spatial_id,g0033_0077,1
spatial_id,g0033_0087,6
spatial_id,g0033_0097,4
spatial_id,g0033_0098,7
spatial_id,g0033_0099,1
spatial_id,g0034_0016,2
spatial_id,g0034_0033,1
spatial_id,g0034_0036,4
spatial_id,g0034_0044,1
spatial_id,g0034_0045,3
spatial_id,g0034_0046,20
spatial_id,g0034_0047,293
spatial_id,g0034_0048,94
spatial_id,g0034_0049,87
spatial_id,g0034_0050,107
spatial_id,g0034_0051,91
spatial_id,g0034_0052,67
spatial_id,g0034_0053,285
spatial_id,g0034_0054,60
spatial_id,g0034_0055,1
spatial_id,g0034_0061,5
spatial_id,g0034_0062,2
spatial_id,g0034_0063,13
spatial_id,g0034_0064,32
spatial_id,g0034_0065,23
spatial_id,g0034_0066,42
spatial_id,g0034_0067,184
spatial_id,g0034_0068,473
spatial_id,g0034_0069,56
spatial_id,g0034_0070,76
spatial_id,g0034_0071,46
spatial_id,g0034_0072,73
spatial_id,g0034_0074,13
spatial_id,g0034_0075,7
spatial_id,g0034_0076,67
spatial_id,g0034_0079,2
spatial_id,g0034_0080,7
spatial_id,g0034_0081,4
spatial_id,g0034_0082,6
spatial_id,g0034_0083,6
spatial_id,g0034_0084,4
spatial_id,g0034_0085,7
spatial_id,g0034_0086,3
spatial_id,g0034_0087,18
spatial_id,g0034_0096,8
spatial_id,g0034_0097,69
spatial_id,g0034_0098,1
spatial_id,g0035_0022,1
spatial_id,g0035_0033,2
spatial_id,g0035_0034,2
spatial_id,g0035_0036,3
spatial_id,g0035_0045,3
spatial_id,g0035_0048,49
spatial_id,g0035_0049,56
spatial_id,g0035_0050,46
spatial_id,g0035_0051,42
spatial_id,g0035_0052,48
spatial_id,g0035_0053,430
spatial_id,g0035_0054,267
spatial_id,g0035_0059,2
spatial_id,g0035_0064,3
spatial_id,g0035_0065,130
spatial_id,g0035_0066,128
spatial_id,g0035_0067,248
spatial_id,g0035_0068,584
spatial_id,g0035_0069,9
spatial_id,g0035_0070,13
spatial_id,g0035_0071,19
spatial_id,g0035_0072,32
spatial_id,g0035_0073,17
spatial_id,g0035_0074,2
spatial_id,g0035_0075,20
spatial_id,g0035_0076,20
spatial_id,g0035_0077,27
spatial_id,g0035_0078,63
spatial_id,g0035_0079,16
spatial_id,g0035_0082,1
spatial_id,g0035_0086,1
spatial_id,g0035_0087,9
spatial_id,g0035_0096,1
spatial_id,g0035_0097,5
spatial_id,g0035_0098,1
spatial_id,g0035_0102,1
spatial_id,g0035_0103,1
spatial_id,g0035_0108,1
spatial_id,g0035_0109,1
spatial_id,g0035_0110,3
spatial_id,g0035_0111,3
spatial_id,g0035_0112,1
spatial_id,g0035_0116,1
spatial_id,g0036_0036,21
spatial_id,g0036_0038,1
spatial_id,g0036_0039,1
spatial_id,g0036_0040,2
spatial_id,g0036_0043,1
spatial_id,g0036_0044,1
spatial_id,g0036_0046,1
spatial_id,g0036_0054,520
spatial_id,g0036_0055,4
spatial_id,g0036_0056,1
spatial_id,g0036_0065,39
spatial_id,g0036_0066,138
spatial_id,g0036_0067,350
spatial_id,g0036_0068,528
spatial_id,g0036_0070,1
spatial_id,g0036_0071,12
spatial_id,g0036_0072,25
spatial_id,g0036_0073,10
spatial_id,g0036_0078,31
spatial_id,g0036_0080,1
spatial_id,g0036_0082,15
spatial_id,g0036_0083,1
spatial_id,g0036_0084,1
spatial_id,g0036_0086,4
spatial_id,g0036_0087,17
spatial_id,g0036_0097,12
spatial_id,g0036_0100,1
spatial_id,g0036_0103,1
spatial_id,g0036_0104,1
spatial_id,g0036_0110,3
spatial_id,g0037_0034,1
spatial_id,g0037_0035,2
spatial_id,g0037_0036,16
spatial_id,g0037_0037,1
spatial_id,g0037_0054,576
spatial_id,g0037_0060,1
spatial_id,g0037_0064,22
spatial_id,g0037_0065,100
spatial_id,g0037_0066,70
spatial_id,g0037_0067,133
spatial_id,g0037_0068,210
spatial_id,g0037_0069,6
spatial_id,g0037_0071,21
spatial_id,g0037_0072,32
spatial_id,g0037_0073,17
spatial_id,g0037_0078,18
spatial_id,g0037_0080,1
spatial_id,g0037_0082,1
spatial_id,g0037_0086,7
spatial_id,g0037_0087,28
spatial_id,g0037_0088,3
spatial_id,g0037_0097,1
spatial_id,g0037_0098,10
spatial_id,g0037_0104,2
spatial_id,g0037_0105,1
spatial_id,g0037_0129,1
spatial_id,g0037_0133,7
spatial_id,g0038_0021,1
spatial_id,g0038_0037,11
spatial_id,g0038_0054,110
spatial_id,g0038_0055,655
spatial_id,g0038_0058,1
spatial_id,g0038_0059,1
spatial_id,g0038_0060,9
spatial_id,g0038_0061,4
spatial_id,g0038_0062,6
spatial_id,g0038_0063,16
spatial_id,g0038_0064,244
spatial_id,g0038_0065,380
spatial_id,g0038_0066,211
spatial_id,g0038_0067,334
spatial_id,g0038_0068,136
spatial_id,g0038_0069,6
spatial_id,g0038_0070,7
spatial_id,g0038_0071,5
spatial_id,g0038_0072,39
spatial_id,g0038_0073,39
spatial_id,g0038_0077,1
spatial_id,g0038_0078,22
spatial_id,g0038_0082,11
spatial_id,g0038_0085,1
spatial_id,g0038_0088,3
spatial_id,g0038_0096,1
spatial_id,g0038_0098,24
spatial_id,g0038_0104,6
spatial_id,g0038_0110,1
spatial_id,g0038_0126,1
spatial_id,g0038_0131,2
spatial_id,g0038_0132,7
spatial_id,g0038_0133,7
spatial_id,g0039_0037,15
spatial_id,g0039_0052,17
spatial_id,g0039_0053,28
spatial_id,g0039_0054,3
spatial_id,g0039_0055,233
spatial_id,g0039_0056,389
spatial_id,g0039_0057,120
spatial_id,g0039_0058,9
spatial_id,g0039_0059,2
spatial_id,g0039_0060,1
spatial_id,g0039_0064,51
spatial_id,g0039_0065,222
spatial_id,g0039_0066,81
spatial_id,g0039_0067,505
spatial_id,g0039_0068,471
spatial_id,g0039_0070,5
spatial_id,g0039_0071,2
spatial_id,g0039_0072,118
spatial_id,g0039_0073,46
spatial_id,g0039_0074,1
spatial_id,g0039_0077,4
spatial_id,g0039_0078,33
spatial_id,g0039_0082,14
spatial_id,g0039_0083,2
spatial_id,g0039_0084,1
spatial_id,g0039_0087,1
spatial_id,g0039_0088,13
spatial_id,g0039_0098,12
spatial_id,g0039_0099,2
spatial_id,g0039_0104,4
spatial_id,g0039_0107,1
spatial_id,g0039_0115,1
spatial_id,g0039_0128,6
spatial_id,g0039_0129,7
spatial_id,g0039_0130,4
spatial_id,g0040_0037,8
spatial_id,g0040_0051,3
spatial_id,g0040_0053,1
spatial_id,g0040_0056,70
spatial_id,g0040_0057,212
spatial_id,g0040_0058,1
spatial_id,g0040_0061,2
spatial_id,g0040_0064,45
spatial_id,g0040_0065,119
spatial_id,g0040_0066,16
spatial_id,g0040_0067,182
spatial_id,g0040_0068,346
spatial_id,g0040_0069,6
spatial_id,g0040_0070,8
spatial_id,g0040_0071,4
spatial_id,g0040_0072,42
spatial_id,g0040_0073,21
spatial_id,g0040_0077,81
spatial_id,g0040_0078,3
spatial_id,g0040_0079,7
spatial_id,g0040_0081,4
spatial_id,g0040_0082,15
spatial_id,g0040_0088,5
spatial_id,g0040_0089,4
spatial_id,g0040_0096,3
spatial_id,g0040_0098,33
spatial_id,g0040_0099,13
spatial_id,g0040_0100,4
spatial_id,g0040_0104,5
spatial_id,g0040_0105,8
spatial_id,g0040_0115,1
spatial_id,g0040_0125,1
spatial_id,g0040_0126,12
spatial_id,g0040_0127,5
spatial_id,g0040_0128,3
spatial_id,g0041_0037,7
spatial_id,g0041_0052,6
spatial_id,g0041_0054,5
spatial_id,g0041_0055,28
spatial_id,g0041_0056,9
spatial_id,g0041_0057,108
spatial_id,g0041_0058,128
spatial_id,g0041_0059,1
spatial_id,g0041_0060,3
spatial_id,g0041_0061,1
spatial_id,g0041_0064,79
spatial_id,g0041_0065,110
spatial_id,g0041_0067,90
spatial_id,g0041_0068,229
spatial_id,g0041_0069,21
spatial_id,g0041_0070,15
spatial_id,g0041_0071,7
spatial_id,g0041_0072,141
spatial_id,g0041_0073,127
spatial_id,g0041_0074,19
spatial_id,g0041_0075,2
spatial_id,g0041_0076,8
spatial_id,g0041_0077,127
spatial_id,g0041_0078,5
spatial_id,g0041_0079,1
spatial_id,g0041_0080,1
spatial_id,g0041_0081,1
spatial_id,g0041_0082,15
spatial_id,g0041_0084,1
spatial_id,g0041_0085,5
spatial_id,g0041_0086,19
